ISO3,Country,Human_Development_Groups,UNDP_Developing_Regions,HDI_Rank,GII_Rank,Human_Development_Index,Life_Expectancy_at_Birth,Expected_Years_of_Schooling,Mean_Years_of_Schooling,Gross_National_Income_Per_Capita,Gender_Development_Index,HDI_female,HDI_male,Inequality-adjusted_Human_Development_Index,Coefficient_of_human_inequality,Overall_loss_%,Inequality_in_life_expectancy,Inequality_in_eduation,Inequality_in_income,Gender_Inequality_Index,first,second,continent,Population
LVA,Latvia,Very High,,39.0,40.0,0.843,74.1825,15.8287096,12.80914974,24172.55493,1.024,0.851116049,0.831257552,0.758,9.744983194,10.08303677,5.236349583,3.78981,20.20879,0.23,0.68949088232337,2.522969556848028,Europe,1882408
MAR,Morocco,Medium,AS,123.0,104.0,0.635,72.1223,12.12826366,4.924,6738.780232,0.838,0.569825212,0.679748285,0.5727602739726027,19.83673075241096,20.26141256282192,14.59476662,19.25847161108485,23.75658708326797,0.481,-0.4427240219732415,-1.0160288151668395,Africa,36985624
MCO,Monaco,,,95.81151832460732,85.37647058823529,0.7041526315789473,84.8656,13.098180543654452,8.368195054894738,18536.644642470987,0.9370116959064326,0.6818588401461988,0.7213140069883041,0.5727602739726027,19.83673075241096,20.26141256282192,4.312175751,19.25847161108485,23.75658708326797,0.3797185628742514,0.1169513303315481,1.0617852109968342,Europe,39290
MDA,Moldova,High,ECA,80.0,51.0,0.746,69.0988,14.02487343,11.69207954,10735.73531,1.014,0.751585757,0.741238978,0.683,8.405328708,8.445040214,10.16901684,3.247362894,11.79960639,0.253,-0.9307113918596666,1.9999983333184577,Europe,4032294
MDG,Madagascar,Low,SSA,173.0,143.0,0.499,63.9616,10.37396002,4.84355075,1486.198892,0.944,0.484019996,0.512732472,0.359,27.7553289,28.05611222,27.8132267,35.01448,20.43828,0.579,-2.2093001891960085,-2.3734625566946246,Africa,27808395
MDV,Maldives,High,SA,90.0,83.0,0.718,79.0566,12.45872223,5.742,15088.5491,0.937,0.690723375,0.737064845,0.542,23.36619738,24.51253482,6.981562138,39.96557,23.15146,0.374,1.4703199245262442,-1.214723400985976,Asia,542151
MEX,Mexico,High,LAC,86.0,75.0,0.76,74.7391,13.87195969,8.357230186,18061.00979,0.951,0.737667991,0.775419471,0.599,20.53056002,21.18421053,11.19035912,16.45552493,33.945796,0.371,1.2208227944214465,-0.0935327577161002,North America,129166028
MHL,Marshall Islands,Medium,EAP,131.0,85.37647058823529,0.632,63.4642,10.91975857,10.88313961,4238.739586,0.9370116959064326,0.6818588401461988,0.7213140069883041,0.5727602739726027,19.83673075241096,20.26141256282192,20.21379852,4.779338113,23.75658708326797,0.3797185628742514,-1.610077192357925,0.5027404636020922,Oceania,59259
MKD,North Macedonia,High,ECA,78.0,37.0,0.75,75.8657,12.94083023,9.020879745,13813.84666,0.938,0.723800215,0.771832781,0.628,15.70085299,16.26666667,6.496428967,10.53734,30.06879,0.154,1.0043235038512095,0.349222862895889,Europe,2083359
MLI,Mali,Low,SSA,186.0,155.0,0.407,57.3567,7.372990131,1.722,1928.51529,0.852,0.374493416,0.439466403,0.272,32.21058828,33.16953317,38.91368484,41.61872,16.09936,0.665,-3.772674020389831,-3.803829132460659,Africa,20346106
MLT,Malta,Very High,,23.0,42.0,0.872,82.0149,15.26920033,11.0275898,33661.96666,0.959,0.850941183,0.887093263,0.8,8.235237475,8.256880734,5.106072426,5.98891,13.61073,0.193,1.0806758657367104,2.910057987877752,Europe,441750
MMR,Myanmar,Medium,EAP,149.0,125.0,0.543,64.8148,9.551985741,5.322227214,3210.391303,0.955,0.528310193,0.553125654,0.449,16.93610615,17.31123389,25.52328491,19.44,5.845033545,0.549,-3.263408006812886,-0.7146868613703731,Asia,54473253
MNE,Montenegro,Very High,ECA,49.0,32.0,0.817,76.6085,14.98472977,11.50071646,17700.79268,0.966,0.801044524,0.829396222,0.746,8.50491224,8.690330477,4.533396721,7.36696,13.61438,0.161,0.2012986991262088,2.4173577732123084,Europe,628080
MNG,Mongolia,High,EAP,96.0,76.0,0.726,68.5854,14.71664333,9.856349087,9903.99011,1.022,0.733055185,0.717234979,0.5727602739726027,19.83673075241096,20.26141256282192,12.88855839,11.44802,23.75658708326797,0.336,-0.096507248067452,0.6206299607149262,Asia,3287242
MOZ,Mozambique,Low,SSA,185.0,136.0,0.427,56.4919,9.940219879,2.904320002,1163.397474,0.911,0.406010275,0.445889536,0.293,31.16802549,31.38173302,34.18918991,30.92034656,28.39454,0.554,-1.938627597905293,-3.9701926770202767,Africa,31398811
MRT,Mauritania,Medium,SSA,158.0,161.0,0.531,63.9106,8.676250458,4.21118021,4699.217815,0.867,0.487624089,0.562681351,0.36,31.85499437,32.20338983,30.1690731,40.78516,24.61075,0.647,-2.217851200816576,-2.807970188223223,Africa,4669775
MUS,Mauritius,Very High,SSA,63.0,82.0,0.782,74.7117,14.80132961,8.961520419,20120.23012,0.952,0.759420938,0.797716412,0.652,16.49902308,16.62404092,9.403104782,21.91298205,18.18098242,0.362,0.3071331878728867,1.125239291971058,Africa,1272140
MWI,Malawi,Low,SSA,169.0,142.0,0.478,59.7288,11.32811348,4.065823523,1386.630627,0.91,0.452610024,0.497128145,0.342,28.47886909,28.45188285,27.55452728,30.20141,27.68067,0.58,-1.4831160708368978,-3.1020264686981767,Africa,19211425
MYS,Malaysia,Very High,EAP,62.0,57.0,0.785,75.0348,13.22638035,10.03223515,22088.9007,0.964,0.768026014,0.79690558,0.5727602739726027,19.83673075241096,20.26141256282192,6.009731293,15.55704832,23.75658708326797,0.27,0.7079035442051074,1.0426253865967272,Asia,32436963
NAM,Namibia,Medium,SSA,139.0,111.0,0.611,58.6938,11.76277515,6.751643938,9979.121655,1.004,0.61197008,0.609470638,0.393,34.02225695,35.6792144,23.46552086,25.01567,53.58558,0.484,1.604350399797862,-3.622024861173943,Africa,2548663
NER,Niger,Low,SSA,189.0,153.0,0.362,60.239,5.448969841,1.694640071,1142.618784,0.81,0.323252162,0.399235984,0.258,28.04030568,28.72928177,35.11086273,34.96483,14.0452243,0.664,-4.312549509943867,-3.558301523580956,Africa,24346468
NGA,Nigeria,Low,SSA,163.0,168.0,0.506,51.7068,9.041087581,5.946659565,5045.010114,0.85,0.464326986,0.546007005,0.311,38.24337502,38.53754941,43.04164505,43.29704,28.39144,0.677,-1.8271011044874583,-4.391977695953655,Africa,206984347
NIC,Nicaragua,Medium,LAC,126.0,102.0,0.634,72.7044,11.44569627,6.408,5028.767816,0.958,0.616093233,0.642823995,0.483,23.53643493,23.8170347,12.83866978,29.49004,28.280595,0.45,-0.1357594986872413,-1.3215517618356758,North America,6638075
NLD,Netherlands,Very High,,10.0,5.0,0.929,81.2919,17.91139285,12.06632996,52116.77307,0.966,0.911510124,0.943644996,0.867,6.584273966,6.673842842,3.583211899,4.248,11.92161,0.041,1.7754863068589477,3.918849102638325,Europe,17141544
NOR,Norway,Very High,,2.0,2.0,0.949,81.6666,17.69016075,12.67817688,68383.25839,0.995,0.943990543,0.948974907,0.899,5.260598423,5.268703899,3.007045269,2.42101,10.35374,0.049,2.4939356080713053,4.2910006948940005,Europe,5428594
NPL,Nepal,Medium,SA,143.0,113.0,0.57,67.9651,12.66460037,4.008703987,3053.149939,0.927,0.549528346,0.592568805,0.419,25.51910165,26.49122807,20.05210495,41.37719,15.12801,0.498,-2.5432441472968588,-1.252013084177485,Asia,29225196
NRU,Nauru,,EAP,95.81151832460732,85.37647058823529,0.7041526315789473,61.2314,10.47933069,8.368195054894738,8475.056988,0.9370116959064326,0.6818588401461988,0.7213140069883041,0.5727602739726027,19.83673075241096,20.26141256282192,17.75745583,19.25847161108485,23.75658708326797,0.3797185628742514,-1.0605355089978652,-0.6132164599601129,Oceania,10836
NZL,New Zealand,Very High,,13.0,25.0,0.929,81.6518,18.83485985,13.32773972,37132.03938,0.971,0.913572594,0.940569645,0.86,7.209619376,7.427341227,4.263929844,1.809828984,15.5550993,0.146,1.299734013374191,3.9932842906521846,Oceania,4829021
OMN,Oman,Very High,AS,54.0,72.0,0.809,77.2465,13.73921967,8.896926308,35221.41724,0.93,0.763314147,0.821071786,0.648,19.26744172,19.90111248,7.170607567,30.54286069,20.08885691,0.335,1.564196033875826,0.8193495104399844,Asia,5128058
PAK,Pakistan,Low,SA,161.0,135.0,0.518,65.1495,6.978740215,4.958040237,4006.327569,0.741,0.424202334,0.572267325,0.36,29.20224107,30.5019305,31.6227932,44.39953,11.5844,0.561,-3.722005479259444,-2.1821451521069126,Asia,221612785
PAN,Panama,Very High,LAC,61.0,96.0,0.79,77.0378,12.69017633,9.697790146,24829.3662,0.995,0.78641215,0.790307613,0.613,21.48203265,22.40506329,12.36962032,13.59583562,38.480642,0.493,1.998823532663518,-0.1763346537262361,North America,4326296
PER,Peru,High,LAC,84.0,90.0,0.75,74.9668,14.24739189,9.136059761,11112.59152,0.953,0.7309892,0.767173462,0.606,18.78960971,19.2,10.67771912,16.22708,29.46403,0.43,0.8008340889075731,0.2647972832318102,South America,33050211
PHL,Philippines,Medium,EAP,116.0,101.0,0.692,70.8349,12.39314384,9.145979881,7458.801515,0.975,0.681523456,0.699082211,0.563,18.34383767,18.6416185,16.68937302,11.5562,26.78594,0.443,-0.0630991478406694,-0.1686975007587078,Asia,109830324
PLW,Palau,High,EAP,80.0,85.37647058823529,0.779,64.227,16.59011078,12.81511974,17858.55621,0.9370116959064326,0.6818588401461988,0.7213140069883041,0.5727602739726027,19.83673075241096,20.26141256282192,15.1783762,2.180765728,23.75658708326797,0.3797185628742514,2.23314040512634,0.1000567039965448,Oceania,18109
PNG,Papua New Guinea,Medium,EAP,156.0,169.0,0.518,63.9611,8.915829167,4.328,3228.860857,0.909,0.493451774,0.542980831,0.5727602739726027,19.83673075241096,20.26141256282192,24.49790382,19.25847161108485,23.75658708326797,0.592,-1.5127628550712178,-2.4086378597603475,Oceania,8975531
POL,Poland,Very High,,34.0,31.0,0.863,76.9705,16.30895042,12.77855015,24971.27568,1.007,0.864183005,0.858226135,0.782,9.157646599,9.385863268,4.790579796,5.39706,17.2853,0.15,0.7860817897407332,2.8189189175343,Europe,37839255
PRK,North Korea,,EAP,95.81151832460732,85.37647058823529,0.7041526315789473,72.3189,13.098180543654452,8.368195054894738,18536.644642470987,0.9370116959064326,0.6818588401461988,0.7213140069883041,0.5727602739726027,19.83673075241096,20.26141256282192,13.81739235,19.25847161108485,23.75658708326797,0.3797185628742514,0.0487204622857752,0.0801069682099368,Asia,25798588
PRT,Portugal,Very High,,38.0,15.0,0.845,80.8172,16.75221062,8.655139923,29016.09421,0.987,0.8389636,0.850007827,0.5727602739726027,19.83673075241096,20.26141256282192,3.430548906,19.25847161108485,20.3843,0.098,1.6728391990617997,1.820815494625894,Europe,10191409
PRY,Paraguay,High,LAC,105.0,111.0,0.715,72.7568,12.96018627,8.290029526,10762.37759,0.97,0.70148452,0.723146929,0.565,20.40183909,20.97902098,14.10414028,13.75303,33.348347,0.454,0.7751182673508696,-0.4823502124597777,South America,7147553
QAT,Qatar,Very High,AS,42.0,54.0,0.834,79.5364,11.0530901,9.802619934,90598.69022,1.012,0.83603248,0.825957458,0.5727602739726027,19.83673075241096,20.26141256282192,5.460959911,14.11868629,23.75658708326797,0.54,4.2509094096683455,1.1857487787679517,Asia,2889284
ROU,Romania,Very High,,53.0,67.0,0.81,74.9756,14.61459351,11.02073956,21878.99577,0.984,0.803284372,0.816642145,0.734,9.294749891,9.382716049,7.165489674,4.56156,16.1572,0.314,0.3346822078528391,2.138436155381142,Europe,19214608
RWA,Rwanda,Low,SSA,165.0,93.0,0.508,64.4257,11.51414013,3.910889983,1690.7467,0.944,0.493710505,0.523272612,0.358,29.38517172,29.52755906,23.56490517,29.41586,35.17475,0.423,-0.6432372823663406,-3.050179854952603,Africa,13005303
SAU,Saudi Arabia,Very High,AS,35.0,59.0,0.845,76.6257,15.06613432,9.662340164,48894.56108,0.891,0.780708327,0.876514065,0.5727602739726027,19.83673075241096,20.26141256282192,6.826323032,18.60202657,23.75658708326797,0.307,2.014082428746295,1.5341832834252591,Asia,34905942
SDN,Sudan,Low,AS,172.0,141.0,0.497,63.6779,7.491300106,3.424,4268.25179,0.858,0.452749028,0.527575526,0.339,31.12369786,31.79074447,29.48823357,42.67139,21.21147,0.594,-2.8577078728319143,-2.930543890034112,Africa,44019263
SEN,Senegal,Low,SSA,170.0,131.0,0.496,66.0719,9.034830093,2.782490015,2734.087862,0.89,0.464150693,0.521258491,0.336,31.54255231,32.25806452,24.01809692,44.22756,26.382,0.542,-2.4632295799203017,-2.883816407445413,Africa,16816539
SGP,Singapore,Very High,EAP,12.0,7.0,0.923,82.5157,15.8,11.37757015,81673.93973,0.975,0.905995676,0.929327193,0.798,13.06422301,13.54279523,2.676125526,11.55614286,24.96040064,0.07,3.746463427642971,2.7488047659052857,Asia,5858322
SLB,Solomon Islands,Medium,EAP,155.0,85.37647058823529,0.559,69.188,10.56268816,5.272021303,2600.292942,0.9370116959064326,0.6818588401461988,0.7213140069883041,0.5727602739726027,19.83673075241096,20.26141256282192,14.71802425,19.25847161108485,23.75658708326797,0.3797185628742514,-0.5846108393607491,-0.8847890804246773,Oceania,689671
SLE,Sierra Leone,Low,SSA,181.0,162.0,0.459,56.3132,9.196718955,3.930612977,1935.470065,0.876,0.430403706,0.491049652,0.286,36.5305973,37.69063181,43.07197189,47.29928,19.22054,0.653,-3.259288646978461,-3.767836849874656,Africa,8004158
SLV,El Salvador,Medium,LAC,125.0,88.0,0.667,71.7711,12.78911972,6.434329987,7541.352768,0.98,0.659412648,0.672724532,0.518,21.99124675,22.33883058,11.9578104,26.40671686,27.609213,0.398,0.0591428129374836,-0.8941760467118302,North America,6491923
SMR,San Marino,Very High,,44.0,85.37647058823529,0.7041526315789473,82.3913,13.098180543654452,8.368195054894738,54372.70707,0.9370116959064326,0.6818588401461988,0.7213140069883041,0.5727602739726027,19.83673075241096,20.26141256282192,2.876288652,19.25847161108485,23.75658708326797,0.3797185628742514,2.61172250329282,0.5979188566851656,Europe,33944
SOM,Somalia,,AS,95.81151832460732,85.37647058823529,0.7041526315789473,53.8433,13.098180543654452,8.368195054894738,1080.816124,0.9370116959064326,0.6818588401461988,0.7213140069883041,0.5727602739726027,19.83673075241096,20.26141256282192,44.52251816,19.25847161108485,23.75658708326797,0.3797185628742514,1.1205472483397163,-3.202443472923567,Africa,15965848
SRB,Serbia,Very High,ECA,63.0,36.0,0.785,75.605,14.28219986,10.56494045,14803.48419,0.964,0.768637457,0.797723593,0.5727602739726027,19.83673075241096,20.26141256282192,5.102880955,19.25847161108485,23.68371,0.161,0.6905742264959353,1.0981373255197622,Europe,8731081
SSD,South Sudan,Low,SSA,191.0,150.0,0.411,55.7509,5.274154,5.726140022,1194.569,0.841,0.372180788,0.442374074,0.261,36.35975725,36.49635036,37.27376175,39.55255,32.25296,0.606,-1.9385025345985536,-4.944794382671706,Africa,11216250
SUR,Suriname,High,LAC,99.0,105.0,0.734,69.6816,12.84057874,9.172111393,17533.28437,0.998,0.730403613,0.732199393,0.558,23.26701212,23.97820163,13.45447636,19.02641,37.32015,0.488,1.1802353338106846,-0.7558433194623247,South America,587541
SVK,Slovakia,Very High,,45.0,45.0,0.848,76.5121,14.93280029,12.44200039,26771.66693,0.99,0.84130184,0.850205279,0.797,5.887968716,6.014150943,5.099336147,1.40498,11.15959,0.186,0.3117089568739022,3.045322715258874,Europe,5460109
SVN,Slovenia,Very High,,23.0,18.0,0.9,80.336,17.70853996,12.38016987,31285.91288,0.989,0.891216409,0.901368061,0.848,5.645925807,5.777777778,3.052347422,2.55129,11.33414,0.07,0.8899584879477426,3.6907956940528654,Europe,2078989
SWE,Sweden,Very High,,7.0,4.0,0.932,81.9348,18.07908058,12.23344994,49541.43776,0.99,0.920803931,0.930125816,0.872,6.393545813,6.43776824,3.05604744,3.40366,12.72093,0.048,1.7143102050794945,3.923631021924046,Europe,10110233
SWZ,Eswatini,Medium,SSA,144.0,138.0,0.546,51.4863,12.79220009,4.644,7844.002634,0.952,0.532707048,0.559535781,0.377,30.73740339,30.95238095,27.84177017,26.81536,37.55508,0.564,-0.0570830028795151,-3.709105691051864,Africa,1162233
SYC,Seychelles,High,SSA,72.0,85.37647058823529,0.787,73.7807,13.38127041,10.31377642,23169.25013,0.9370116959064326,0.6818588401461988,0.7213140069883041,0.5727602739726027,19.83673075241096,20.26141256282192,9.235715866,19.25847161108485,29.34535638,0.3797185628742514,0.8338532343207664,0.1567754164575388,Africa,98453
TCD,Chad,Low,SSA,190.0,165.0,0.386,50.7806,7.669986725,2.066441272,1713.528531,0.76,0.330018402,0.43422335,0.235,38.85912033,39.11917098,43.98738098,41.86106,30.72892,0.701,-2.642100416086413,-5.250642157507291,Africa,16502877
TGO,Togo,Low,SSA,162.0,149.0,0.499,58.6841,12.26636982,4.076749457,1815.490768,0.808,0.441454685,0.546106635,0.34,31.64347957,31.86372745,32.53802872,38.8745,23.51791,0.605,-2.007627743500597,-3.0980200289655446,Africa,8310934
THA,Thailand,Very High,EAP,66.0,79.0,0.747,77.0827,13.16110992,7.909060001,14759.55225,0.998,0.745635811,0.746882183,0.622,16.4921248,16.73360107,9.078384399,16.58373,23.81426,0.364,0.4551682165809133,0.4750570438534253,Asia,69830779
TJK,Tajikistan,Medium,ECA,122.0,68.0,0.656,68.8848,11.39130974,11.27593624,3613.099203,0.894,0.61466151,0.687631805,0.571,12.75644961,12.95731707,19.54547882,6.54325,12.18062,0.334,-1.900443976176453,1.0273994993501077,Asia,9573310
TKM,Turkmenistan,High,ECA,91.0,43.0,0.73,68.7401,11.75158102,11.05570077,14022.45768,0.954,0.710902726,0.745011728,0.5727602739726027,19.83673075241096,20.26141256282192,20.42403984,19.25847161108485,23.75658708326797,0.217,-0.6453804192998318,0.2432061147315927,Asia,6046292
TLS,Timor-Leste,Medium,EAP,140.0,89.0,0.63,66.4396,12.65309,4.930547,8860.258391,0.903,0.593791535,0.657250009,0.433,29.97764634,31.26984127,24.48943901,47.62373,17.81977,0.411,-2.511700313996911,-1.2051598843841842,Asia,1322667
TON,Tonga,High,EAP,91.0,160.0,0.725,70.505,15.42170794,11.09337414,5843.639792,0.964,0.709295219,0.735654429,0.5727602739726027,19.83673075241096,20.26141256282192,9.468999863,5.061193561,23.75658708326797,0.429,-0.3540562012030576,1.3343412450993943,Oceania,105901
TTO,Trinidad and Tobago,Very High,LAC,57.0,81.0,0.806,73.9623,13.72823041,10.87486246,27593.19075,0.987,0.799427816,0.810113596,0.5727602739726027,19.83673075241096,20.26141256282192,12.82983303,9.71398,23.75658708326797,0.364,0.7321781465859286,1.3733957834938642,North America,1400283
TUN,Tunisia,High,AS,97.0,61.0,0.727,75.6502,14.79722023,6.855244875,10480.33431,0.91,0.684555023,0.752342224,0.567,21.35810599,22.00825309,10.64315796,34.57692,18.85424,0.294,-1.1905584671198262,0.5977614229717083,Africa,11839918
TUR,Turkey,Very High,ECA,48.0,65.0,0.799,76.2968,16.45841026,7.63214016,23937.16912,0.917,0.759665271,0.828421268,0.672,15.64100836,15.89486859,8.818706512,15.0250357,23.07928288,0.354,1.1837131321271503,1.1213064707980789,Asia,84495243
TUV,Tuvalu,Medium,EAP,130.0,85.37647058823529,0.628,64.0076,11.06427075,9.769351351,4613.221665,0.9370116959064326,0.6818588401461988,0.7213140069883041,0.52,17.02443766,17.19745223,17.21492958,10.499,23.35938341,0.3797185628742514,-1.1274066638796152,0.0969040410416425,Oceania,11817
TZA,Tanzania,Low,SSA,160.0,146.0,0.51,62.9603,8.834459877,5.57265281,2172.728288,0.932,0.491832101,0.527768972,0.377,26.04821525,26.07843137,26.91646576,28.49972,22.72846,0.569,-1.908829305088102,-2.4232273889884905,Africa,60012400
UGA,Uganda,Low,SSA,166.0,131.0,0.509,59.7628,10.92905317,5.252913828,1959.62118,0.907,0.483660462,0.533480769,0.374,26.47105625,26.52259332,26.74767303,29.37211,23.29338571,0.548,-1.6894951976317707,-2.528906567420317,Africa,45974931
UKR,Ukraine,High,ECA,77.0,49.0,0.773,71.8617,14.82952976,11.30192359,12824.77342,1.014,0.776096473,0.765567321,0.722,6.478645399,6.59767141,6.951977253,3.59926,8.884698945,0.305,-0.7150493061801287,2.418457908675322,Europe,43686577
URY,Uruguay,Very High,LAC,58.0,58.0,0.805,77.24,16.22525024,8.523880005,20666.30667,1.017,0.800136049,0.786736443,0.696,13.05044173,13.54037267,7.508210182,6.98308,24.660035,0.333,1.1442114712353153,1.3704914774987744,South America,3475842
USA,United States,Very High,,21.0,44.0,0.917,78.9507,16.14818001,13.20003033,56904.62415,0.989,0.91076872,0.921284165,0.81,11.12063022,11.66848419,5.716620445,3.000270228,24.645,0.229,2.6232284830143606,2.951346638411448,North America,331341050
UZB,Uzbekistan,High,ECA,101.0,56.0,0.693,69.9895,11.66324043,11.26889038,5977.987646,0.945,0.670328699,0.709434625,0.5727602739726027,19.83673075241096,20.26141256282192,13.28020096,0.779396797,23.75658708326797,0.29,-1.0491555133528658,1.0419924180494025,Asia,33551824
VEN,Venezuela,Medium,LAC,120.0,123.0,0.774,73.1962,14.21682,9.381655216,19973.024,1.019,0.778483273,0.763851893,0.652,15.56168505,15.7622739,11.52579212,13.35926304,21.8,0.488,0.3890953802329166,0.9654347012646464,South America,28421581
VUT,Vanuatu,Medium,EAP,140.0,85.37647058823529,0.593,69.5342,11.15862812,6.793013333,2929.854856,0.9370116959064326,0.6818588401461988,0.7213140069883041,0.487,17.79472126,17.87521079,16.20854378,17.49305,19.68256999,0.3797185628742514,-0.8700462760597476,-0.293135926794195,Oceania,308337
WSM,Samoa,High,EAP,111.0,99.0,0.71,72.3915,12.2737113,11.61852084,5675.889504,0.953,0.687696836,0.721703102,0.5727602739726027,19.83673075241096,20.26141256282192,11.51742458,19.25847161108485,23.75658708326797,0.475,-0.4120822864819443,0.5148754584414743,Oceania,198643
YEM,Yemen,Low,AS,183.0,170.0,0.513,67.5451,9.09871006,3.0,3212.651579,0.623,0.362017337,0.581379697,0.349,31.10607407,31.96881092,25.37734222,46.13765,21.80323,0.802,-3.025531934673681,-2.59584275559976,Asia,29935468
ZAF,South Africa,High,SSA,109.0,97.0,0.704,62.5331,13.74878025,10.04018545,13732.25252,0.973,0.691481259,0.71093063,0.47,30.85660999,33.23863636,21.80405998,16.06077,54.705,0.431,2.6970736025755944,-2.519845071895355,Africa,59436725
ZMB,Zambia,Medium,SSA,154.0,138.0,0.554,59.8777,10.92639243,6.5321527,3389.47894,0.933,0.534137203,0.57223921,0.375,31.8290793,32.31046931,29.0999279,23.76,42.62731,0.581,0.2280622073316026,-3.381389484384192,Africa,18468257
ZWE,Zimbabwe,Medium,SSA,146.0,134.0,0.567,57.4577,11.35614014,7.990934849,3632.111591,0.942,0.549504127,0.583564787,0.41,27.23545979,27.68959436,28.10557938,17.825,35.7758,0.547,0.0987526353731352,-2.828358177938892,Africa,14899771
RUS,Russian Federation,Very High,,52.0,50.0,0.817,71.3025,14.75537968,12.47550707,25335.32544,1.023,0.824635862,0.806414066,0.733,9.988607028,10.28151775,7.475027084,3.046794,19.444,0.283,-0.2968469733777685,3.376783309165209,Europe,146098881
