ISO3,Country,Human_Development_Groups,UNDP_Developing_Regions,HDI_Rank,GII_Rank,Human_Development_Index,Life_Expectancy_at_Birth,Expected_Years_of_Schooling,Mean_Years_of_Schooling,Gross_National_Income_Per_Capita,Gender_Development_Index,HDI_female,HDI_male,Inequality-adjusted_Human_Development_Index,Coefficient_of_human_inequality,Overall_loss_%,Inequality_in_life_expectancy,Inequality_in_eduation,Inequality_in_income,Gender_Inequality_Index,first,second,continent,Population
LUX,Luxembourg,Very High,,17.0,9.0,0.926,81.7343,14.0039498,13.42529011,83495.1083,0.993,0.921828043,0.928135444,0.843,8.811969498,8.963282937,3.358088493,8.12629,14.95153,0.071,-0.6480232391775468,-4.862743056107915,Europe,627704
LVA,Latvia,Very High,,39.0,40.0,0.846,74.4319,15.81700039,12.85737991,24833.9538,1.026,0.855329227,0.833376286,0.761,9.727913503,10.04728132,4.948760509,3.84566,20.38932,0.235,-0.8712831745790576,-2.403231175211728,Europe,1882408
MAR,Morocco,Medium,AS,123.0,104.0,0.644,72.5377,12.47205772,5.152,6754.424121,0.841,0.57904794,0.688357308,0.5795333333333333,19.549953434246667,19.962449433286668,13.97009182,19.13545693755952,23.631926135694805,0.476,0.7840975706044035,0.7439155101486277,Africa,36985624
MCO,Monaco,,,95.81151832460732,85.37647058823529,0.7084631578947369,84.8804,13.189678455680628,8.464138581278947,18833.408497673576,0.9405380116959062,0.6873596298479533,0.7247800650994152,0.5795333333333333,19.549953434246667,19.962449433286668,4.282027245,19.13545693755952,23.631926135694805,0.3772275449101797,0.4768871722296535,-1.27486370466267,Europe,39290
MDA,Moldova,High,ECA,80.0,51.0,0.75,69.0307,14.09704018,11.76074028,11204.00807,1.013,0.754542956,0.744729145,0.691,7.794715269,7.866666667,10.02114773,2.925775997,10.43722208,0.277,1.0343574796779282,-2.0102512137290454,Europe,4032294
MDG,Madagascar,Low,SSA,173.0,143.0,0.502,64.2553,10.43931007,4.889488561,1505.548661,0.944,0.487043869,0.515907443,0.362,27.58041867,27.88844622,27.28849602,35.01448,20.43828,0.562,2.11982311029523,2.481747959202745,Africa,27808395
MDV,Maldives,High,SA,90.0,83.0,0.728,79.424,12.48820347,6.196,15720.58858,0.937,0.700070485,0.747208229,0.55,23.22980606,24.45054945,6.572388172,39.96557,23.15146,0.373,1.8071579633096693,-0.5129563031265622,Asia,542151
MEX,Mexico,High,LAC,86.0,75.0,0.764,74.7974,14.04314995,8.403470039,18423.54338,0.952,0.741396267,0.778588848,0.606,20.01149493,20.68062827,10.89842796,15.40212083,33.733936,0.366,-1.3026253704101325,0.0332166149011323,North America,129166028
MHL,Marshall Islands,Medium,EAP,131.0,85.37647058823529,0.633,63.6229,10.80635211,10.88313961,4361.535384,0.9405380116959062,0.6873596298479533,0.7247800650994152,0.5795333333333333,19.549953434246667,19.962449433286668,19.91314697,4.779338113,23.631926135694805,0.3772275449101797,-0.9824467663564228,1.1118363825987636,Oceania,59259
MKD,North Macedonia,High,ECA,78.0,37.0,0.755,75.9347,12.96148968,9.193346977,14359.46958,0.945,0.731845339,0.774708436,0.632,15.65843737,16.29139073,6.36918211,10.53734,30.06879,0.159,-1.132629198553445,-0.3168599689637145,Europe,2083359
MLI,Mali,Low,SSA,186.0,155.0,0.415,57.9003,7.541309834,1.796,2019.311879,0.845,0.375804153,0.444884999,0.279,31.93135498,32.77108434,38.07598495,41.61872,16.09936,0.663,3.5806871501081945,3.975095503532814,Africa,20346106
MLT,Malta,Very High,,23.0,42.0,0.881,82.7362,15.41316032,11.12584019,35403.22009,0.964,0.862270883,0.894190786,0.811,7.901806236,7.945516459,4.112108707,6.6693,12.92401,0.187,-0.9142659140906372,-3.081946678376259,Europe,441750
MMR,Myanmar,Medium,EAP,149.0,125.0,0.553,65.0563,9.775636673,5.566798364,3427.808642,0.956,0.53851388,0.563491274,0.458,16.73057853,17.17902351,24.90670204,19.44,5.845033545,0.552,3.0977349262203298,0.8868110774262605,Asia,54473253
MNE,Montenegro,Very High,ECA,49.0,32.0,0.819,76.7465,14.95556641,11.61068185,17892.61687,0.977,0.808776287,0.827729358,0.749,8.472150508,8.547008547,4.435111523,7.36696,13.61438,0.151,-0.2358526794024533,-2.3462728444784204,Europe,628080
MNG,Mongolia,High,EAP,96.0,76.0,0.729,69.0472,14.76059437,9.794542122,10189.2346,1.027,0.738584489,0.719244432,0.632,13.32180527,13.30589849,12.3452158,11.9202,15.7,0.331,0.5851756845945276,-0.9834181724786598,Asia,3287242
MOZ,Mozambique,Low,SSA,185.0,136.0,0.433,57.2742,9.870030403,3.046565056,1205.310147,0.918,0.413315058,0.450200861,0.299,30.88877948,30.94688222,33.35145187,30.92034656,28.39454,0.548,1.8329271071440971,4.013533019952778,Africa,31398811
MRT,Mauritania,Medium,SSA,158.0,161.0,0.537,64.1546,8.850930214,4.337251274,4722.797963,0.867,0.492710045,0.568346816,0.365,31.67470542,32.02979516,29.62820625,40.78516,24.61075,0.637,2.045764750364302,2.927411845969881,Africa,4669775
MUS,Mauritius,Very High,SSA,63.0,82.0,0.793,74.8523,15.31830978,9.190750248,20835.01678,0.952,0.769817696,0.808243109,0.661,16.42401755,16.64564943,9.178088188,21.91298205,18.18098242,0.37,-0.3064282727327592,-1.2117473078781658,Africa,1272140
MWI,Malawi,Low,SSA,169.0,142.0,0.487,60.8991,11.54282403,4.091850742,1425.155709,0.947,0.472032871,0.498237527,0.346,28.84510501,28.95277207,25.82042503,28.21397,32.50092,0.589,0.9092703135258616,3.2981941231612293,Africa,19211425
MYS,Malaysia,Very High,EAP,62.0,57.0,0.792,75.1459,13.45189953,10.14366023,23108.6483,0.977,0.781511977,0.79965922,0.5795333333333333,19.549953434246667,19.962449433286668,5.989129543,15.55704832,23.631926135694805,0.263,-0.7717879102364454,-1.0400155107502065,Asia,32436963
NAM,Namibia,Medium,SSA,139.0,111.0,0.621,59.8217,11.79002217,6.868938575,10368.18257,1.007,0.622152898,0.617929777,0.4,33.88294167,35.58776167,23.047575,25.01567,53.58558,0.48,-1.8224390999490452,3.5011369132766057,Africa,2548663
NER,Niger,Low,SSA,189.0,153.0,0.37,60.786,5.683529854,1.74951011,1178.015491,0.813,0.331035407,0.407415206,0.263,28.51243015,28.91891892,34.13856125,34.96483,16.43389921,0.66,3.9360364522866185,3.8452537227354937,Africa,24346468
NGA,Nigeria,Low,SSA,163.0,168.0,0.512,51.7911,9.220436265,6.061127424,5311.162154,0.862,0.473632387,0.549618145,0.315,38.17040113,38.4765625,42.82272339,43.29704,28.39144,0.675,1.5062007520863858,4.560343930537078,Africa,206984347
NIC,Nicaragua,Medium,LAC,126.0,102.0,0.641,72.8121,11.6315278,6.544,5257.845956,1.0,0.640001589,0.640004624,0.491,22.95426295,23.40093604,12.36995125,25.79903661,30.693801,0.443,-0.1092331924098563,1.3269791222773974,North America,6638075
NLD,Netherlands,Very High,,10.0,5.0,0.931,81.6425,17.99574598,12.09368992,51659.69255,0.963,0.911453627,0.946651268,0.864,7.092950806,7.196562836,3.561122417,4.49909,13.21864,0.038,-1.7178066648969694,-3.839278979765682,Europe,17141544
NOR,Norway,Very High,,2.0,2.0,0.952,82.0859,17.68293953,12.7142601,68778.77611,0.997,0.948500755,0.951686698,0.898,5.548336689,5.672268908,2.939480066,2.60124,11.10429,0.044,-2.3322176350809865,-4.323541489004092,Europe,5428594
NPL,Nepal,Medium,SA,143.0,113.0,0.576,68.0855,12.59261036,4.252315939,3263.276741,0.934,0.558430114,0.598206467,0.421,25.74976608,26.90972222,19.44638824,43.89112,13.91179,0.498,2.676579601779165,1.2918029458738844,Asia,29225196
NRU,Nauru,,EAP,95.81151832460732,85.37647058823529,0.7084631578947369,61.8074,10.672094,8.464138581278947,11012.52406,0.9405380116959062,0.6873596298479533,0.7247800650994152,0.5795333333333333,19.549953434246667,19.962449433286668,16.8702507,19.13545693755952,23.631926135694805,0.3772275449101797,0.2183078850118758,1.0586059189082118,Oceania,10836
NZL,New Zealand,Very High,,13.0,25.0,0.93,81.7921,18.80341911,13.27740955,37808.10649,0.963,0.909954941,0.945254638,0.857,7.605498354,7.849462366,4.55689764,1.810199062,16.44939836,0.141,-1.4767839518919113,-3.836704346922573,Oceania,4829021
OMN,Oman,Very High,AS,54.0,72.0,0.814,77.4462,14.00377464,9.221988392,33000.36443,0.932,0.768655056,0.824504811,0.653,19.24129261,19.77886978,7.092160225,30.54286069,20.08885691,0.331,-1.4752906993218902,-0.8433082162025674,Asia,5128058
PAK,Pakistan,Low,SA,161.0,135.0,0.527,65.2842,7.296909809,5.162640095,4105.228942,0.746,0.432920796,0.580348094,0.368,29.02163232,30.17077799,31.08096695,44.39953,11.5844,0.555,3.541874735915478,2.349579570778332,Asia,221612785
PAN,Panama,Very High,LAC,61.0,96.0,0.794,77.2478,12.70683956,9.838256836,24968.40656,0.998,0.791314545,0.792558052,0.619,21.0479551,22.04030227,12.15005875,13.12639155,37.867415,0.438,-2.012342599553878,0.0750238801808129,North America,4326296
PER,Peru,High,LAC,84.0,90.0,0.755,75.3334,14.45221786,9.151889801,11339.08417,0.95,0.734472444,0.773293475,0.614,18.30189183,18.67549669,10.30509949,16.08547,28.515106,0.427,-0.8094336563147102,-0.3401106744823314,South America,33050211
PHL,Philippines,Medium,EAP,116.0,101.0,0.696,71.151,12.64978981,8.971109867,7789.275253,0.978,0.686814982,0.702299336,0.567,18.17684294,18.53448276,16.18838882,11.5562,26.78594,0.436,-0.2259807248779439,0.3154665788081101,Asia,109830324
PLW,Palau,High,EAP,80.0,85.37647058823529,0.779,63.8575,16.47499781,12.88301,18788.42494,0.9405380116959062,0.6873596298479533,0.7247800650994152,0.5795333333333333,19.549953434246667,19.962449433286668,14.99480915,2.180765728,23.631926135694805,0.3772275449101797,-2.289744361548458,-0.0474142375053392,Oceania,18109
PNG,Papua New Guinea,Medium,EAP,156.0,169.0,0.533,64.2589,9.153588333,4.454,3841.677693,0.913,0.508466007,0.556778509,0.5795333333333333,19.549953434246667,19.962449433286668,24.08473587,19.13545693755952,23.631926135694805,0.586,1.351507196049201,2.4172822663038125,Oceania,8975531
POL,Poland,Very High,,34.0,31.0,0.865,77.5691,15.98246956,12.83730984,25724.2512,1.005,0.865356111,0.861358243,0.784,9.131625284,9.36416185,4.641955853,5.3656,17.38732,0.145,-0.8646706620548511,-2.709335146945721,Europe,37839255
PRK,North Korea,,EAP,95.81151832460732,85.37647058823529,0.7084631578947369,72.9423,13.189678455680628,8.464138581278947,18833.408497673576,0.9405380116959062,0.6873596298479533,0.7247800650994152,0.5795333333333333,19.549953434246667,19.962449433286668,13.06089497,19.13545693755952,23.631926135694805,0.3772275449101797,-0.0930264713197112,-0.0985359987973593,Asia,25798588
PRT,Portugal,Very High,,38.0,15.0,0.848,81.2157,16.51876068,8.870940208,29339.43433,0.985,0.8405158,0.853493423,0.727,13.9909685,14.26886792,3.401525497,18.01622,20.55516,0.091,-1.57315308009862,-1.8689882476530757,Europe,10191409
PRY,Paraguay,High,LAC,105.0,111.0,0.716,72.8777,12.90811589,8.247850418,11221.46549,0.971,0.702249692,0.72345042,0.557,21.35306862,22.20670391,13.73338985,13.4586,36.867216,0.461,-1.224779060129909,0.7592653619218256,South America,7147553
QAT,Qatar,Very High,AS,42.0,54.0,0.839,79.7677,11.43953037,9.723939896,91347.51852,1.02,0.847508373,0.831130349,0.5795333333333333,19.549953434246667,19.962449433286668,5.287857533,13.59400339,23.631926135694805,0.531,-4.178153802416862,-1.4097228409296594,Asia,2889284
ROU,Romania,Very High,,53.0,67.0,0.811,74.9279,14.62440681,10.85933971,23006.38141,0.987,0.805195886,0.816023612,0.724,10.52064658,10.72749692,6.917999744,5.98063,18.66331,0.316,-0.5522393471050179,-1.852491499033182,Europe,19214608
RWA,Rwanda,Low,SSA,165.0,93.0,0.513,64.9401,11.45512009,4.05618,1739.974325,0.942,0.497893564,0.528359817,0.363,29.15427382,29.23976608,22.87221146,29.41586,35.17475,0.417,0.5403600321267543,3.0870789893211827,Africa,13005303
SAU,Saudi Arabia,Very High,AS,35.0,59.0,0.852,76.7573,15.42267282,9.801830053,49392.35184,0.894,0.788938726,0.882464882,0.5795333333333333,19.549953434246667,19.962449433286668,6.543433666,18.60202657,23.631926135694805,0.303,-2.031465583338906,-1.604691996753545,Asia,34905942
SDN,Sudan,Low,AS,172.0,141.0,0.504,64.2691,7.523449898,3.522,4571.167508,0.863,0.460998427,0.534082274,0.328,34.78313618,34.92063492,28.89919853,42.45021,33.0,0.59,1.5616208101999098,3.897545479158128,Africa,44019263
SEN,Senegal,Low,SSA,170.0,131.0,0.502,66.4519,9.279299736,2.794539988,2816.842477,0.886,0.469239467,0.52939234,0.341,31.42141287,32.07171315,23.13486862,44.74737,26.382,0.538,2.370633821073084,2.9619870957010037,Africa,16816539
SGP,Singapore,Very High,EAP,12.0,7.0,0.928,82.6524,16.1,11.44260979,85475.09886,0.984,0.918117957,0.933083799,0.802,13.03676455,13.57758621,2.655534029,11.49435898,24.96040064,0.061,-3.742084692946039,-2.999904102749112,Asia,5858322
SLB,Solomon Islands,Medium,EAP,155.0,85.37647058823529,0.558,69.2337,10.52332357,5.330584024,2522.648632,0.9405380116959062,0.6873596298479533,0.7247800650994152,0.5795333333333333,19.549953434246667,19.962449433286668,14.83754253,19.13545693755952,23.631926135694805,0.3772275449101797,0.6542926227531753,0.9334934082894532,Oceania,689671
SLE,Sierra Leone,Low,SSA,181.0,162.0,0.461,56.3933,9.259005461,4.012500748,1949.725129,0.878,0.43313169,0.493237658,0.289,36.32532971,37.31019523,42.45616913,47.29928,19.22054,0.652,2.989524955055036,4.036567784962647,Africa,8004158
SLV,El Salvador,Medium,LAC,125.0,88.0,0.666,71.7464,12.54815006,6.528739929,7634.715924,0.977,0.656900602,0.672653181,0.525,20.8280791,21.17117117,11.68103695,25.38055935,25.422641,0.395,0.3946838744021635,0.6852085841674525,North America,6491923
SMR,San Marino,Very High,,44.0,85.37647058823529,0.7084631578947369,82.8949,13.189678455680628,8.464138581278947,53001.20328,0.9405380116959062,0.6873596298479533,0.7247800650994152,0.5795333333333333,19.549953434246667,19.962449433286668,2.82105875,19.13545693755952,23.631926135694805,0.3772275449101797,-2.518700445098256,-0.6916163911614818,Europe,33944
SOM,Somalia,,AS,95.81151832460732,85.37647058823529,0.7084631578947369,54.2773,13.189678455680628,8.464138581278947,1091.0514,0.9405380116959062,0.6873596298479533,0.7247800650994152,0.5795333333333333,19.549953434246667,19.962449433286668,43.76603699,19.13545693755952,23.631926135694805,0.3772275449101797,3.3953499525334303,0.5391707616888333,Africa,15965848
SRB,Serbia,Very High,ECA,63.0,36.0,0.788,75.7234,14.36067963,10.7205801,14648.10775,0.971,0.775182448,0.798142702,0.682,13.00837786,13.45177665,4.906793594,9.76144,24.3569,0.159,-0.7661070296037412,-1.255358659077713,Europe,8731081
SSD,South Sudan,Low,SSA,191.0,150.0,0.41,54.9727,5.408332,5.726140022,1191.754,0.855,0.373686401,0.436814999,0.26,36.39207536,36.58536585,37.37071609,39.55255,32.25296,0.604,1.7845459457905128,5.138877804105118,Africa,11216250
SUR,Suriname,High,LAC,99.0,105.0,0.736,69.7824,12.87304863,9.272352936,17606.3111,0.999,0.733088894,0.734075873,0.56,23.17538532,23.91304348,13.17959595,19.02641,37.32015,0.485,-1.3321589656376305,0.7687056521913151,South America,587541
SVK,Slovakia,Very High,,45.0,45.0,0.849,76.847,14.80397987,12.4435997,27334.58386,0.989,0.84242117,0.852002273,0.791,6.711032556,6.831566549,5.253547668,1.63276,13.24679,0.189,-0.4349574460153306,-2.823937445068682,Europe,5460109
SVN,Slovenia,Very High,,23.0,18.0,0.902,80.9406,17.33702087,12.42835999,32490.85685,0.999,0.900185722,0.901529166,0.851,5.528735518,5.654101996,2.581376553,2.19165,11.81318,0.067,-0.9435306046453162,-3.595816664352633,Europe,2078989
SWE,Sweden,Very High,,7.0,4.0,0.935,82.2233,18.19613075,12.29454041,50311.7708,0.993,0.926020095,0.932998563,0.871,6.710011737,6.844919786,2.812305212,3.53646,13.78127,0.044,-1.7544712269538114,-3.873832093800109,Europe,10110233
SWZ,Eswatini,Medium,SSA,144.0,138.0,0.559,53.0497,12.94618222,4.852,7857.950772,0.961,0.547973376,0.570234478,0.39,29.93765836,30.23255814,27.80642509,24.10655,37.9,0.562,-0.2481868915465187,3.5919722430327696,Africa,1162233
SYC,Seychelles,High,SSA,72.0,85.37647058823529,0.796,73.7495,14.26441002,10.30866702,23452.55824,0.9405380116959062,0.6873596298479533,0.7247800650994152,0.5795333333333333,19.549953434246667,19.962449433286668,9.289466858,19.13545693755952,29.34535638,0.3772275449101797,-0.9131783053347058,-0.2241753288610553,Africa,98453
TCD,Chad,Low,SSA,190.0,165.0,0.393,51.202,7.879559994,2.141844092,1778.178957,0.763,0.336910008,0.441653997,0.24,38.65936625,38.93129771,43.38811874,41.86106,30.72892,0.699,2.491583127244827,5.321847049713808,Africa,16502877
TGO,Togo,Low,SSA,162.0,149.0,0.505,58.8534,12.37917995,4.29356416,1880.964747,0.814,0.449802929,0.552752509,0.342,31.99116353,32.27722772,31.98533058,38.87913,25.10903,0.595,1.8115632073234005,3.2081784553060304,Africa,8310934
THA,Thailand,Very High,EAP,66.0,79.0,0.778,77.4153,15.71035004,8.044580142,15038.44001,1.009,0.781807077,0.774606826,0.649,16.38670532,16.58097686,8.762125969,16.58373,23.81426,0.419,-0.8818317159481075,-0.8023187443204697,Asia,69830779
TJK,Tajikistan,Medium,ECA,122.0,68.0,0.656,69.0693,11.43451898,11.31222209,3532.37459,0.898,0.616676176,0.686672614,0.572,12.64321731,12.80487805,19.20578194,6.54325,12.18062,0.336,1.892127836872972,-0.8946517927409962,Asia,9573310
TKM,Turkmenistan,High,ECA,91.0,43.0,0.734,68.6135,12.0625262,11.08998231,14348.73275,0.957,0.715683861,0.748108361,0.5795333333333333,19.549953434246667,19.962449433286668,20.42371941,19.13545693755952,23.631926135694805,0.189,0.0543965552737309,0.1301898367089688,Asia,6046292
TLS,Timor-Leste,Medium,EAP,140.0,89.0,0.622,66.7865,12.51745,5.099294667,7134.672228,0.916,0.592870934,0.647022858,0.429,29.76410086,31.02893891,23.84880257,47.62373,17.81977,0.404,2.4453320993291894,1.447154707515388,Asia,1322667
TON,Tonga,High,EAP,91.0,160.0,0.727,70.5405,15.51125975,11.1823314,5900.359576,0.965,0.711924089,0.737733093,0.5795333333333333,19.549953434246667,19.962449433286668,9.454076767,5.061193561,23.631926135694805,0.64,0.1326582545232749,-1.1870052831147035,Oceania,105901
TTO,Trinidad and Tobago,Very High,LAC,57.0,81.0,0.809,74.2152,13.85958505,10.99416892,27041.19649,0.988,0.803016673,0.81260306,0.5795333333333333,19.549953434246667,19.962449433286668,12.49207592,9.71398,23.631926135694805,0.363,-0.8685114812286983,-1.2634428668146034,North America,1400283
TUN,Tunisia,High,AS,97.0,61.0,0.73,75.6497,14.76702023,6.969069958,10750.96464,0.914,0.690242372,0.754796655,0.569,21.32871692,22.05479452,10.55499077,34.57692,18.85424,0.284,1.26164534360778,-0.5043773718581317,Africa,11839918
TUR,Turkey,Very High,ECA,48.0,65.0,0.809,76.5648,16.92144012,7.795050144,24762.23574,0.922,0.771434975,0.836883455,0.682,15.38657538,15.69839308,8.341848373,14.73859489,23.07928288,0.346,-1.3227927618082895,-1.1875343709760773,Asia,84495243
TUV,Tuvalu,Medium,EAP,130.0,85.37647058823529,0.627,64.0252,11.08053,9.884173689,4377.057348,0.9405380116959062,0.6873596298479533,0.7247800650994152,0.52,16.9033668,17.06539075,16.851717,10.499,23.35938341,0.3772275449101797,-0.2109282793747333,0.8004720077036788,Oceania,11817
TZA,Tanzania,Low,SSA,160.0,146.0,0.515,63.8733,8.681569862,5.698682895,2248.082321,0.934,0.497702243,0.532786993,0.382,25.76512593,25.82524272,26.0671978,28.49972,22.72846,0.57,1.7650818724286306,2.525784957446992,Africa,60012400
UGA,Uganda,Low,SSA,166.0,131.0,0.512,60.4081,10.796001,5.380507698,1988.490664,0.907,0.487235342,0.537398539,0.378,26.11452129,26.171875,25.67806816,29.37211,23.29338571,0.545,1.5813606723079707,2.5935714681853947,Africa,45974931
UKR,Ukraine,High,ECA,77.0,49.0,0.773,72.5905,14.86394978,11.2329104,12237.29245,1.019,0.778698621,0.764021758,0.724,6.328462374,6.338939198,6.861404419,3.59926,8.524722702,0.295,0.7914491504725946,-2.3404379672381417,Europe,43686577
URY,Uruguay,Very High,LAC,58.0,58.0,0.808,77.3663,16.32092094,8.613840103,21004.10273,1.018,0.803798587,0.789712208,0.702,12.80089131,13.11881188,7.25949192,6.84863,24.294552,0.328,-1.19554448454292,-1.3436380371312031,South America,3475842
USA,United States,Very High,,21.0,44.0,0.919,79.0175,16.14966011,13.22457981,58314.25546,0.99,0.913238637,0.922576597,0.805,11.72181664,12.40478781,5.688998699,3.042451219,26.434,0.217,-2.764915192695082,-2.825786991714414,North America,331341050
UZB,Uzbekistan,High,ECA,101.0,56.0,0.698,70.2343,11.7082901,11.3428297,6258.947949,0.946,0.675488558,0.714080657,0.5795333333333333,19.549953434246667,19.962449433286668,12.4732542,0.765510466,23.631926135694805,0.289,0.8899058929838894,-0.8772410855667462,Asia,33551824
VEN,Venezuela,Medium,LAC,120.0,123.0,0.77,72.8533,14.12521,9.51133275,18928.272,1.019,0.774798899,0.760244291,0.651,15.35661526,15.45454545,11.71058273,13.35926304,21.0,0.486,-0.319463212611986,-0.8561288063794706,South America,28421581
VUT,Vanuatu,Medium,EAP,140.0,85.37647058823529,0.595,69.4645,11.22036906,6.793013333,3031.763329,0.9405380116959062,0.6873596298479533,0.7247800650994152,0.489,17.81149575,17.81512605,16.25886726,17.49305,19.68256999,0.3772275449101797,0.8382140016809259,0.4018597880323891,Oceania,308337
WSM,Samoa,High,EAP,111.0,99.0,0.711,72.4628,12.29444675,11.58784643,5757.48605,0.953,0.688860774,0.72247819,0.5795333333333333,19.549953434246667,19.962449433286668,11.41919804,19.13545693755952,23.631926135694805,0.447,0.2754286048841284,-0.3539325207359114,Oceania,198643
YEM,Yemen,Low,AS,183.0,170.0,0.505,67.3842,9.09871006,3.0,2775.842952,0.595,0.341352978,0.573864842,0.343,31.1440265,32.07920792,25.49119949,46.13765,21.80323,0.806,2.9805728110406795,2.893263671057281,Asia,29935468
ZAF,South Africa,High,SSA,109.0,97.0,0.712,63.3796,13.99991035,10.14605045,13700.83456,0.978,0.701422697,0.717050666,0.476,30.72586442,33.14606742,21.41182327,16.06077,54.705,0.433,-2.875880904938012,2.3691458685930056,Africa,59436725
ZMB,Zambia,Medium,SSA,154.0,138.0,0.557,60.699,10.926787,6.603008652,3263.039162,0.941,0.539047863,0.572721293,0.368,32.88933134,33.93177738,28.37479401,21.73491,48.55829,0.579,-0.993004409083402,3.729320593639805,Africa,18468257
ZWE,Zimbabwe,Medium,SSA,146.0,134.0,0.576,58.846,11.47859593,8.112469673,3644.856047,0.942,0.559203822,0.593626454,0.42,26.74306265,27.08333333,27.05817795,17.39521,35.7758,0.545,-0.2895214233499271,2.740154476173606,Africa,14899771
RUS,Russian Federation,Very High,,52.0,50.0,0.818,71.5664,14.77151966,12.49168978,25127.72727,1.02,0.824867861,0.808778311,0.737,9.660921651,9.902200489,7.041924953,2.80284,19.138,0.277,-1.9494495938202936,2.619850941014918,Europe,146098881
